subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,is_churned,account_name,industry,country,signup_date,referral_source,total_usage_events,total_usage_mins,total_errors,distinct_active_days,total_support_tickets,avg_satisfaction_score,avg_resolution_time_hrs,is_high_risk
S-f57b2b,A-20736a,2024-05-09,,Pro,50,2450,29400,False,False,False,False,annual,True,0,Company_271,EdTech,IN,2024-03-16,organic,5.0,244.46666666666667,2.0,5.0,4.0,3.75,42.25,0
S-c41b43,A-9f9299,2024-11-17,,Basic,28,532,6384,False,False,False,False,monthly,True,0,Company_133,FinTech,US,2023-09-02,organic,4.0,134.7,5.0,4.0,5.0,5.0,36.2,0
S-a3455c,A-e51ec7,2024-09-16,,Enterprise,2,0,0,True,False,False,False,annual,True,0,Company_113,FinTech,CA,2023-09-23,partner,5.0,253.48333333333332,2.0,5.0,3.0,5.0,37.0,0
S-479d9a,A-463db0,2024-12-12,,Basic,37,703,8436,False,False,False,False,monthly,True,0,Company_16,HealthTech,US,2024-12-05,partner,7.0,476.1666666666667,2.0,7.0,6.0,4.25,50.166666666666664,0
S-fa03a5,A-7dacce,2024-11-27,,Pro,12,588,7056,False,False,False,False,annual,True,0,Company_8,Cybersecurity,CA,2024-09-10,event,3.0,123.4,6.0,3.0,4.0,3.6666666666666665,32.5,1
S-10ab8d,A-9f0b68,2024-09-02,,Enterprise,13,2587,31044,False,False,False,False,annual,False,0,Company_489,EdTech,US,2024-04-28,ads,2.0,79.26666666666667,3.0,2.0,3.0,3.0,30.333333333333332,1
S-1ade0b,A-22d9d2,2024-10-24,,Pro,92,4508,54096,False,True,False,False,monthly,False,0,Company_188,DevTools,FR,2024-03-22,event,6.0,271.46666666666664,4.0,6.0,6.0,4.0,16.0,0
S-a9ca9b,A-b9eed8,2024-10-06,,Enterprise,17,3383,40596,False,False,False,False,annual,True,0,Company_189,Cybersecurity,US,2024-02-23,organic,5.0,132.38333333333333,5.0,5.0,5.0,3.75,29.2,0
S-efe3f6,A-dfbd31,2024-04-27,,Pro,17,833,9996,False,False,False,False,monthly,True,0,Company_190,DevTools,UK,2023-12-04,partner,3.0,109.85,0.0,3.0,6.0,4.25,29.666666666666668,1
S-20f505,A-e1b9cd,2023-11-05,,Pro,78,3822,45864,False,False,False,False,annual,True,0,Company_484,DevTools,US,2023-02-26,event,4.0,75.63333333333334,2.0,4.0,1.0,3.0,35.0,0
S-ab3ad8,A-cd458b,2024-07-12,,Basic,10,190,2280,False,False,False,False,annual,True,0,Company_430,DevTools,US,2024-06-15,other,7.0,427.4,5.0,7.0,5.0,4.6,38.4,0
S-d3bd2f,A-81edc3,2024-06-08,,Basic,24,456,5472,False,False,False,False,monthly,True,0,Company_236,Cybersecurity,IN,2023-10-30,ads,5.0,271.6666666666667,0.0,5.0,3.0,4.0,52.666666666666664,0
S-c8a3f6,A-4e44e8,2024-09-04,,Basic,6,114,1368,False,False,False,False,monthly,False,0,Company_22,DevTools,US,2024-08-20,ads,7.0,270.31666666666666,3.0,7.0,3.0,3.3333333333333335,31.333333333333332,0
S-5cda31,A-832ec2,2024-03-04,,Basic,5,95,1140,False,False,False,False,annual,False,0,Company_19,FinTech,UK,2023-11-19,event,8.0,355.78333333333336,5.0,8.0,3.0,4.0,26.0,0
S-34cfad,A-5a3eb9,2023-12-15,,Basic,29,551,6612,False,False,False,False,annual,True,0,Company_283,DevTools,CA,2023-08-20,other,3.0,141.5,2.0,3.0,3.0,,24.0,1
S-bb84b1,A-af0cd2,2023-10-12,,Basic,30,570,6840,False,False,False,False,annual,True,0,Company_204,Cybersecurity,IN,2023-01-03,other,9.0,556.3166666666667,4.0,9.0,3.0,,54.333333333333336,0
S-73cd99,A-726cfa,2024-09-06,,Enterprise,11,0,0,True,False,False,False,monthly,True,0,Company_82,DevTools,US,2023-07-01,partner,12.0,497.95,7.0,12.0,3.0,4.0,35.666666666666664,0
S-6bc703,A-c37cab,2024-08-01,,Enterprise,13,2587,31044,False,False,False,False,monthly,True,0,Company_278,Cybersecurity,UK,2024-07-29,event,5.0,332.6666666666667,3.0,5.0,4.0,3.75,33.0,0
S-9b5676,A-1e50e0,2024-03-02,,Pro,98,4802,57624,False,False,False,False,monthly,False,0,Company_415,Cybersecurity,DE,2023-02-21,other,5.0,165.41666666666666,5.0,5.0,2.0,5.0,20.5,0
S-d30d10,A-c45b23,2024-10-06,,Basic,7,133,1596,False,False,False,False,monthly,False,0,Company_75,FinTech,UK,2023-12-08,partner,2.0,105.76666666666667,0.0,2.0,3.0,3.0,36.666666666666664,1
S-b3f236,A-712533,2024-07-15,,Enterprise,18,3582,42984,False,False,False,False,monthly,True,0,Company_498,EdTech,US,2023-07-31,organic,7.0,379.85,5.0,7.0,5.0,3.75,37.4,0
S-929a7c,A-328bd0,2023-08-10,,Basic,28,0,0,True,False,False,False,monthly,True,0,Company_237,HealthTech,AU,2023-05-16,partner,6.0,245.46666666666667,2.0,6.0,5.0,3.6666666666666665,46.0,0
S-f9092a,A-f03140,2024-07-10,,Basic,38,722,8664,False,False,False,False,monthly,True,0,Company_209,DevTools,IN,2023-11-22,event,2.0,157.23333333333332,1.0,2.0,7.0,3.6666666666666665,36.0,1
S-c5d797,A-35083d,2024-08-13,,Enterprise,19,3781,45372,False,False,False,False,monthly,True,0,Company_27,HealthTech,IN,2023-04-28,partner,2.0,54.9,0.0,2.0,4.0,5.0,49.75,1
S-99af79,A-0532a9,2024-10-05,,Basic,19,361,4332,False,False,False,False,annual,False,0,Company_170,FinTech,IN,2024-09-25,event,4.0,341.46666666666664,3.0,4.0,8.0,3.0,30.75,0
S-ce932b,A-a1b80b,2024-08-24,,Pro,16,784,9408,False,False,False,False,annual,False,0,Company_184,HealthTech,US,2023-11-27,organic,7.0,459.9166666666667,7.0,7.0,4.0,4.0,41.0,0
S-1f2b1a,A-544d0a,2024-06-22,,Pro,6,294,3528,False,False,False,False,monthly,True,0,Company_153,DevTools,US,2024-05-02,organic,11.0,529.45,4.0,11.0,2.0,4.0,38.5,0
S-a14c42,A-4d1e75,2024-10-10,,Basic,20,380,4560,False,False,False,False,monthly,True,0,Company_58,DevTools,US,2024-08-21,other,2.0,44.666666666666664,1.0,2.0,2.0,4.0,15.0,1
S-147ad7,A-54ecc2,2024-08-29,,Basic,4,76,912,False,False,False,False,annual,True,0,Company_289,Cybersecurity,US,2023-06-11,partner,7.0,479.3833333333333,5.0,7.0,5.0,5.0,37.4,0
S-69fb37,A-e4bf56,2024-12-12,,Pro,17,833,9996,False,False,False,False,annual,True,0,Company_272,HealthTech,IN,2024-10-28,ads,8.0,371.3833333333333,0.0,8.0,8.0,3.6666666666666665,29.125,0
S-d90352,A-f9cc74,2024-12-05,,Enterprise,30,0,0,True,True,False,False,annual,True,0,Company_360,DevTools,FR,2024-10-12,partner,2.0,159.06666666666666,2.0,2.0,6.0,4.0,49.833333333333336,1
S-a9a5a1,A-7c4956,2023-06-05,,Basic,9,171,2052,False,False,False,False,monthly,False,0,Company_254,DevTools,US,2023-05-06,ads,1.0,0.8,3.0,1.0,3.0,4.0,13.666666666666666,1
S-daf6b3,A-8bde0c,2024-11-04,,Pro,12,588,7056,False,False,False,False,monthly,True,0,Company_287,DevTools,US,2024-11-04,organic,4.0,304.8833333333333,4.0,4.0,3.0,4.0,25.666666666666668,0
S-03bfa3,A-bc4d48,2024-12-27,,Basic,35,665,7980,False,False,False,False,annual,True,0,Company_343,EdTech,US,2024-06-12,ads,6.0,242.85,0.0,6.0,6.0,4.2,41.166666666666664,0
S-de3170,A-98a59a,2024-10-27,,Pro,56,2744,32928,False,False,False,False,annual,True,0,Company_80,FinTech,UK,2023-08-04,partner,4.0,104.98333333333333,2.0,4.0,3.0,4.5,37.333333333333336,0
S-cfbb85,A-054577,2024-08-06,,Pro,16,784,9408,False,True,False,False,monthly,False,0,Company_455,EdTech,UK,2024-04-28,ads,5.0,178.03333333333333,0.0,5.0,1.0,4.0,46.0,0
S-42f3be,A-05f0e5,2024-04-29,,Enterprise,32,6368,76416,False,False,False,False,monthly,True,0,Company_40,FinTech,US,2023-05-04,partner,6.0,351.8,8.0,6.0,4.0,4.0,20.0,0
S-c04755,A-2789e3,2024-10-14,,Basic,11,209,2508,False,False,False,False,annual,True,0,Company_268,FinTech,US,2024-09-14,partner,6.0,193.81666666666666,0.0,6.0,4.0,4.0,47.25,0
S-bfca66,A-10b8da,2023-06-09,,Basic,14,266,3192,False,False,False,False,annual,False,0,Company_9,DevTools,US,2023-05-08,partner,6.0,320.73333333333335,0.0,6.0,3.0,3.5,31.333333333333332,0
S-cdf625,A-c222ab,2024-08-24,,Pro,32,1568,18816,False,False,False,False,monthly,True,0,Company_206,Cybersecurity,US,2024-05-10,other,5.0,194.45,3.0,5.0,4.0,5.0,39.0,0
S-d8f67e,A-f97b9a,2024-06-11,,Enterprise,36,7164,85968,False,False,False,False,monthly,True,0,Company_159,FinTech,US,2023-07-09,event,5.0,222.21666666666667,6.0,5.0,7.0,3.6666666666666665,31.714285714285715,0
S-80af39,A-7f29a7,2024-09-26,,Basic,41,779,9348,False,False,False,False,monthly,True,0,Company_386,Cybersecurity,UK,2024-09-18,event,7.0,356.1666666666667,9.0,7.0,1.0,4.0,24.0,0
S-11034a,A-9bfc9f,2024-07-11,,Pro,53,2597,31164,False,True,True,False,annual,True,0,Company_228,DevTools,CA,2023-09-14,ads,4.0,225.16666666666666,0.0,4.0,6.0,3.3333333333333335,35.333333333333336,0
S-40d3aa,A-9badbd,2024-08-22,,Basic,103,1957,23484,False,False,False,False,monthly,True,0,Company_63,Cybersecurity,DE,2024-06-19,ads,3.0,112.88333333333334,1.0,3.0,5.0,5.0,30.2,1
S-679640,A-b44e3e,2024-06-25,,Enterprise,40,7960,95520,False,False,False,False,monthly,False,0,Company_383,Cybersecurity,UK,2024-02-12,ads,6.0,454.6333333333333,2.0,6.0,3.0,4.333333333333333,40.0,0
S-cb853a,A-c37cab,2024-12-17,,Basic,23,437,5244,False,False,False,False,annual,True,0,Company_278,Cybersecurity,UK,2024-07-29,event,5.0,231.46666666666667,2.0,5.0,4.0,3.75,33.0,0
S-f553b5,A-6da850,2023-10-08,,Pro,34,1666,19992,False,True,False,False,monthly,True,0,Company_293,FinTech,IN,2023-10-07,organic,3.0,172.66666666666666,4.0,3.0,5.0,4.0,49.0,1
S-fb0905,A-09316c,2024-12-10,,Basic,70,1330,15960,False,False,False,False,annual,True,0,Company_341,FinTech,AU,2024-09-11,organic,2.0,133.21666666666667,0.0,2.0,4.0,3.75,54.75,1
S-0fc73c,A-9affe6,2023-09-14,,Basic,56,1064,12768,False,False,False,False,annual,True,0,Company_401,Cybersecurity,US,2023-03-22,other,6.0,201.91666666666666,4.0,6.0,3.0,3.0,58.0,0
S-7e7a73,A-89ee83,2024-12-20,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,0,Company_312,Cybersecurity,US,2024-10-04,organic,7.0,412.73333333333335,0.0,7.0,5.0,4.0,21.8,0
S-2dc98b,A-5a92e7,2024-11-08,,Pro,9,441,5292,False,False,False,False,annual,True,0,Company_413,HealthTech,US,2024-06-11,ads,7.0,298.76666666666665,11.0,7.0,7.0,4.4,45.0,0
S-16f4a2,A-e08cd3,2024-11-10,,Enterprise,67,13333,159996,False,False,False,False,annual,True,0,Company_475,FinTech,US,2024-09-21,ads,2.0,66.55,0.0,2.0,8.0,4.0,30.375,1
S-6630bc,A-600734,2024-03-07,,Enterprise,29,5771,69252,False,False,False,False,monthly,True,0,Company_327,DevTools,US,2023-11-14,organic,4.0,80.23333333333333,4.0,4.0,7.0,3.6666666666666665,52.57142857142857,0
S-bd2ab2,A-186a44,2024-11-23,,Enterprise,47,9353,112236,False,False,False,False,annual,True,0,Company_101,HealthTech,US,2023-08-07,ads,1.0,85.66666666666667,0.0,1.0,7.0,3.5,38.285714285714285,1
S-97bc99,A-82861f,2024-05-25,,Pro,46,2254,27048,False,False,False,False,annual,True,0,Company_350,DevTools,UK,2024-04-25,organic,5.0,236.66666666666666,2.0,5.0,5.0,3.2,24.4,0
S-0c0ddf,A-65c341,2024-10-05,,Enterprise,11,2189,26268,False,False,False,False,annual,True,0,Company_308,FinTech,US,2023-12-26,ads,7.0,455.56666666666666,6.0,7.0,5.0,4.0,41.4,0
S-f45fe3,A-02fac6,2024-05-30,,Pro,59,2891,34692,False,False,False,False,monthly,True,0,Company_52,FinTech,US,2023-04-06,event,3.0,188.91666666666666,1.0,3.0,6.0,4.0,23.333333333333332,1
S-936fa3,A-02cd81,2024-07-16,,Pro,44,2156,25872,False,False,False,False,annual,True,0,Company_76,HealthTech,IN,2024-03-28,other,1.0,54.6,0.0,1.0,3.0,4.5,17.333333333333332,1
S-82df6c,A-ac9111,2023-09-06,,Pro,41,2009,24108,False,False,True,False,annual,True,0,Company_487,HealthTech,US,2023-08-12,event,8.0,470.1,7.0,8.0,3.0,5.0,24.666666666666668,0
S-a83bc2,A-b07b56,2024-11-25,,Basic,25,475,5700,False,False,False,False,monthly,False,0,Company_292,DevTools,US,2024-11-08,event,4.0,231.13333333333333,8.0,4.0,4.0,3.0,31.25,0
S-69a7ce,A-58b9ff,2024-07-14,,Pro,6,294,3528,False,False,False,False,annual,True,0,Company_425,DevTools,IN,2024-05-31,partner,7.0,494.35,0.0,7.0,2.0,4.0,66.0,0
S-522a6f,A-3a7284,2024-11-30,,Enterprise,39,7761,93132,False,False,False,False,annual,True,0,Company_93,FinTech,US,2024-11-17,organic,8.0,394.6166666666667,1.0,8.0,3.0,3.5,56.333333333333336,0
S-1a04fe,A-4e631b,2024-05-13,,Enterprise,22,4378,52536,False,True,False,False,annual,True,0,Company_298,FinTech,US,2024-03-16,other,2.0,70.61666666666666,1.0,2.0,2.0,4.0,24.5,1
S-d22ebe,A-5a92e7,2024-06-14,,Basic,9,171,2052,False,False,False,False,annual,True,0,Company_413,HealthTech,US,2024-06-11,ads,6.0,319.5833333333333,10.0,6.0,7.0,4.4,45.0,0
S-fa781b,A-271f46,2024-04-25,,Enterprise,38,0,0,True,False,False,False,monthly,True,0,Company_84,DevTools,US,2023-02-09,event,3.0,203.2,1.0,3.0,1.0,,36.0,1
S-718116,A-462d45,2024-05-03,,Pro,11,539,6468,False,False,True,False,monthly,True,0,Company_13,Cybersecurity,US,2024-01-15,partner,8.0,220.35,2.0,8.0,4.0,4.0,26.75,0
S-ce5fb5,A-fd9422,2024-11-25,,Enterprise,58,0,0,True,False,False,False,monthly,True,0,Company_263,Cybersecurity,US,2024-04-04,organic,5.0,155.33333333333334,1.0,5.0,6.0,3.5,44.333333333333336,0
S-2ebd06,A-32728c,2023-04-04,,Pro,20,980,11760,False,False,False,False,monthly,True,0,Company_54,DevTools,US,2023-01-03,event,7.0,348.8333333333333,1.0,7.0,2.0,3.5,34.5,0
S-03a939,A-cd458b,2024-07-25,,Enterprise,26,5174,62088,False,False,False,False,monthly,True,0,Company_430,DevTools,US,2024-06-15,other,2.0,58.5,0.0,2.0,5.0,4.6,38.4,1
S-fc65aa,A-eb1312,2024-12-27,,Enterprise,25,4975,59700,False,False,False,False,annual,True,0,Company_322,FinTech,US,2024-09-16,partner,7.0,412.01666666666665,0.0,7.0,1.0,5.0,68.0,0
S-6d9231,A-c37601,2024-12-24,,Enterprise,12,2388,28656,False,False,False,False,monthly,True,0,Company_48,EdTech,US,2024-10-31,partner,3.0,119.01666666666667,0.0,3.0,4.0,3.6666666666666665,42.25,1
S-4b15c4,A-65aeb5,2024-08-01,,Enterprise,18,3582,42984,False,False,False,False,annual,True,0,Company_120,DevTools,US,2024-01-25,partner,5.0,278.68333333333334,4.0,5.0,2.0,5.0,42.5,0
S-66f0d0,A-0158bb,2024-06-28,,Basic,35,665,7980,False,False,False,False,monthly,True,0,Company_461,FinTech,DE,2024-05-22,partner,9.0,596.75,4.0,9.0,1.0,3.0,32.0,0
S-95aaf8,A-781cc0,2024-10-30,,Basic,12,228,2736,False,False,False,False,annual,True,0,Company_499,EdTech,US,2024-09-04,organic,8.0,326.9,4.0,8.0,4.0,3.6666666666666665,57.5,0
S-3a2aee,A-e08cd3,2024-12-14,,Enterprise,67,0,0,True,False,False,False,monthly,True,0,Company_475,FinTech,US,2024-09-21,ads,0.0,0.0,0.0,0.0,8.0,4.0,30.375,1
S-66a834,A-659280,2023-12-23,,Enterprise,31,6169,74028,False,False,False,False,annual,False,0,Company_417,FinTech,IN,2023-11-17,event,6.0,393.8833333333333,3.0,6.0,4.0,4.333333333333333,8.0,0
S-e9b437,A-0f7d77,2024-11-30,,Pro,11,539,6468,False,False,False,False,monthly,True,0,Company_457,FinTech,IN,2024-10-28,partner,5.0,275.76666666666665,1.0,5.0,5.0,5.0,27.2,0
S-61a647,A-726cfa,2023-11-01,,Pro,11,539,6468,False,False,False,False,annual,True,0,Company_82,DevTools,US,2023-07-01,partner,3.0,156.43333333333334,0.0,3.0,3.0,4.0,35.666666666666664,1
S-ef2703,A-0b0d6d,2024-12-30,,Enterprise,36,7164,85968,False,False,False,False,annual,True,0,Company_267,DevTools,US,2024-12-30,organic,1.0,55.05,1.0,1.0,5.0,4.0,31.4,1
S-c288ef,A-d26ab4,2024-12-09,,Pro,9,0,0,True,False,False,False,annual,True,0,Company_497,DevTools,UK,2024-11-07,organic,5.0,136.53333333333333,4.0,5.0,2.0,4.0,49.5,0
S-91e96a,A-970c97,2024-03-06,,Enterprise,14,2786,33432,False,False,True,False,monthly,False,0,Company_477,HealthTech,DE,2024-03-01,other,4.0,310.35,1.0,4.0,1.0,5.0,61.0,0
S-453f00,A-45ce7a,2023-08-18,2024-05-20,Pro,16,784,9408,False,True,True,True,monthly,True,1,Company_31,FinTech,US,2023-07-23,ads,4.0,183.23333333333332,3.0,4.0,5.0,3.6666666666666665,45.4,0
S-812d97,A-249769,2024-08-24,,Pro,19,0,0,True,False,False,False,annual,True,0,Company_214,Cybersecurity,US,2024-04-25,event,4.0,107.3,0.0,4.0,2.0,4.0,39.5,0
S-39a5a7,A-09316c,2024-09-22,,Basic,70,1330,15960,False,False,False,False,monthly,True,0,Company_341,FinTech,AU,2024-09-11,organic,6.0,193.08333333333334,1.0,6.0,4.0,3.75,54.75,0
S-1c06f3,A-53f4e3,2024-11-05,,Basic,13,247,2964,False,False,False,False,annual,True,0,Company_194,Cybersecurity,UK,2024-06-14,event,4.0,223.18333333333334,6.0,4.0,5.0,4.0,28.6,0
S-c6ff41,A-443f6f,2024-12-19,,Basic,38,722,8664,False,False,False,False,monthly,True,0,Company_304,Cybersecurity,US,2024-12-07,organic,2.0,9.733333333333333,1.0,2.0,4.0,4.666666666666667,28.0,1
S-108caf,A-6dee43,2023-10-31,,Enterprise,12,2388,28656,False,False,False,False,annual,True,0,Company_478,FinTech,UK,2023-08-12,other,4.0,221.18333333333334,3.0,4.0,5.0,4.333333333333333,44.2,0
S-644316,A-cdf020,2024-10-07,,Enterprise,23,4577,54924,False,True,False,False,annual,True,0,Company_345,DevTools,AU,2023-08-16,organic,4.0,211.55,2.0,4.0,4.0,4.0,29.5,0
S-d54349,A-016043,2024-09-11,,Enterprise,20,3980,47760,False,False,False,False,annual,True,0,Company_405,EdTech,CA,2024-07-31,organic,6.0,332.48333333333335,6.0,6.0,3.0,4.0,30.333333333333332,0
S-10a1b5,A-e98302,2024-09-09,,Basic,34,646,7752,False,False,False,False,annual,False,0,Company_286,EdTech,US,2023-12-26,ads,8.0,413.0,7.0,8.0,9.0,4.142857142857143,44.44444444444444,0
S-93fa71,A-309e54,2024-12-21,,Enterprise,59,11741,140892,False,False,True,False,annual,True,0,Company_371,DevTools,US,2024-12-09,other,2.0,146.71666666666667,1.0,2.0,5.0,3.0,23.8,1
S-550202,A-bb3bd4,2024-12-17,,Basic,23,437,5244,False,False,False,False,annual,True,0,Company_340,HealthTech,US,2024-01-27,ads,5.0,376.48333333333335,0.0,5.0,11.0,4.142857142857143,32.72727272727273,0
S-07399c,A-4e44e8,2024-11-18,,Basic,29,551,6612,False,False,False,False,monthly,True,0,Company_22,DevTools,US,2024-08-20,ads,5.0,283.46666666666664,3.0,5.0,3.0,3.3333333333333335,31.333333333333332,0
S-f4e174,A-ae052e,2024-12-17,,Basic,39,0,0,True,False,False,False,annual,True,0,Company_132,FinTech,CA,2023-09-11,other,7.0,263.28333333333336,1.0,7.0,4.0,4.0,31.25,0
S-3b5eb3,A-6f8ad2,2024-10-07,2024-10-12,Pro,70,0,0,True,True,False,True,annual,True,1,Company_57,EdTech,IN,2024-07-09,organic,9.0,357.71666666666664,5.0,9.0,4.0,4.333333333333333,35.25,0
S-08c8e1,A-31ab9a,2024-12-10,,Enterprise,14,2786,33432,False,False,False,False,monthly,True,0,Company_460,FinTech,DE,2024-03-03,organic,7.0,518.9833333333333,7.0,7.0,7.0,3.5,43.142857142857146,0
S-6b977f,A-7988d1,2024-08-25,,Pro,33,1617,19404,False,False,False,False,monthly,False,0,Company_90,Cybersecurity,US,2023-12-20,other,7.0,313.6666666666667,1.0,7.0,3.0,4.333333333333333,35.333333333333336,0
S-c1f8e1,A-0532a9,2024-12-26,,Pro,19,931,11172,False,True,False,False,annual,False,0,Company_170,FinTech,IN,2024-09-25,event,6.0,349.76666666666665,3.0,6.0,8.0,3.0,30.75,0
S-9030e0,A-32728c,2024-04-18,,Enterprise,20,0,0,True,True,False,False,annual,True,0,Company_54,DevTools,US,2023-01-03,event,3.0,77.95,3.0,3.0,2.0,3.5,34.5,1
S-02d6c8,A-3a7284,2024-12-05,,Enterprise,31,6169,74028,False,False,False,False,monthly,True,0,Company_93,FinTech,US,2024-11-17,organic,5.0,317.21666666666664,0.0,5.0,3.0,3.5,56.333333333333336,0
S-599207,A-427b69,2024-12-08,,Enterprise,17,3383,40596,False,False,False,False,annual,True,0,Company_453,FinTech,US,2024-08-23,other,4.0,177.93333333333334,1.0,4.0,2.0,3.0,31.5,0
S-5d8b88,A-1d5444,2024-11-25,,Pro,24,1176,14112,False,False,False,False,annual,True,0,Company_427,Cybersecurity,US,2024-01-18,partner,7.0,289.98333333333335,5.0,7.0,2.0,4.0,30.0,0
S-ac01fb,A-533452,2024-11-27,,Enterprise,14,0,0,True,False,False,False,annual,True,0,Company_279,DevTools,AU,2024-11-12,organic,5.0,159.55,5.0,5.0,4.0,4.0,32.75,0
S-b7ef4c,A-5ed98d,2024-11-25,,Pro,28,1372,16464,False,False,False,False,monthly,False,0,Company_479,DevTools,US,2024-06-22,partner,4.0,242.18333333333334,3.0,4.0,5.0,5.0,35.8,0
S-9f0371,A-313be3,2024-07-03,,Enterprise,47,0,0,True,False,False,False,annual,True,0,Company_136,EdTech,US,2023-11-15,partner,3.0,153.3,2.0,3.0,4.0,5.0,22.5,1
S-d914d8,A-ee42db,2023-06-30,,Pro,13,0,0,True,False,True,False,monthly,True,0,Company_77,EdTech,DE,2023-04-25,ads,10.0,381.4166666666667,9.0,10.0,4.0,3.0,33.75,0
S-67c131,A-432483,2024-09-02,2024-09-15,Pro,13,637,7644,False,False,False,True,annual,True,1,Company_78,Cybersecurity,US,2023-02-06,ads,7.0,463.1166666666667,4.0,7.0,1.0,,51.0,0
S-263c1e,A-a8b49c,2023-12-26,,Pro,16,0,0,True,False,False,False,monthly,True,0,Company_72,Cybersecurity,UK,2023-10-06,partner,4.0,311.95,1.0,4.0,1.0,4.0,72.0,0
S-76b964,A-39868b,2024-10-11,,Pro,9,441,5292,False,True,False,False,monthly,False,0,Company_422,FinTech,AU,2024-03-17,partner,5.0,300.1666666666667,2.0,5.0,6.0,4.25,39.0,0
S-d4d459,A-2e4581,2024-12-19,,Enterprise,29,5771,69252,False,False,False,False,monthly,True,0,Company_0,EdTech,US,2024-10-16,partner,2.0,73.0,5.0,2.0,2.0,3.0,23.0,1
S-b45a10,A-313be3,2024-08-14,,Pro,56,2744,32928,False,False,False,False,monthly,False,0,Company_136,EdTech,US,2023-11-15,partner,7.0,251.13333333333333,6.0,7.0,4.0,5.0,22.5,0
S-1b0848,A-dcc3f1,2024-01-17,,Pro,51,2499,29988,False,False,False,False,monthly,True,0,Company_314,HealthTech,US,2023-12-27,event,5.0,253.0,2.0,5.0,9.0,3.8,35.666666666666664,0
S-00ab51,A-ae052e,2024-03-31,,Pro,39,1911,22932,False,True,False,False,monthly,True,0,Company_132,FinTech,CA,2023-09-11,other,4.0,222.9,2.0,4.0,4.0,4.0,31.25,0
S-1ccdd4,A-54d94a,2024-10-21,,Pro,27,1323,15876,False,False,False,False,monthly,True,0,Company_385,Cybersecurity,IN,2023-05-01,event,10.0,371.0,6.0,10.0,4.0,3.5,53.75,0
S-302119,A-e1462e,2023-04-03,,Enterprise,15,2985,35820,False,False,True,False,monthly,True,0,Company_217,FinTech,UK,2023-03-12,partner,4.0,126.55,0.0,4.0,2.0,3.5,39.5,0
S-65e749,A-2d4502,2024-07-14,,Basic,61,1159,13908,False,False,False,False,monthly,False,0,Company_45,FinTech,IN,2024-04-29,event,3.0,206.71666666666667,0.0,3.0,3.0,5.0,26.333333333333332,1
S-05b1b6,A-337bc1,2023-11-11,,Enterprise,34,6766,81192,False,False,False,False,monthly,True,0,Company_424,Cybersecurity,US,2023-07-19,organic,4.0,260.8833333333333,4.0,4.0,4.0,4.0,32.5,0
S-f2da7f,A-1619f8,2024-11-05,,Enterprise,29,5771,69252,False,False,False,False,monthly,True,0,Company_183,DevTools,US,2024-05-20,organic,6.0,367.1666666666667,11.0,6.0,3.0,5.0,42.0,0
S-d71fe9,A-d62e02,2024-10-11,,Enterprise,6,1194,14328,False,False,False,False,annual,True,0,Company_420,Cybersecurity,US,2024-08-20,partner,5.0,438.05,2.0,5.0,1.0,4.0,36.0,0
S-f69fca,A-4c38bc,2024-07-06,,Basic,36,684,8208,False,False,False,False,annual,True,0,Company_55,HealthTech,UK,2024-03-09,event,5.0,250.76666666666668,0.0,5.0,3.0,3.5,48.333333333333336,0
S-5b322c,A-1f0636,2024-07-27,,Basic,105,1995,23940,False,False,False,False,annual,True,0,Company_368,EdTech,AU,2024-01-01,partner,7.0,289.1333333333333,3.0,7.0,2.0,3.5,38.5,0
S-392e05,A-65a46c,2024-03-10,,Basic,45,855,10260,False,False,False,False,annual,True,0,Company_95,HealthTech,US,2023-11-04,event,6.0,299.1666666666667,5.0,6.0,8.0,4.0,45.125,0
S-fd3d2d,A-e36807,2024-10-06,,Enterprise,40,0,0,True,False,False,False,monthly,True,0,Company_164,EdTech,AU,2024-05-17,other,4.0,192.55,3.0,4.0,2.0,4.5,41.0,0
S-8ddc89,A-bd4513,2024-11-27,,Enterprise,50,9950,119400,False,False,False,False,monthly,True,0,Company_205,DevTools,AU,2024-11-06,event,3.0,148.41666666666666,4.0,3.0,3.0,4.666666666666667,42.0,1
S-07c0da,A-068fc6,2024-01-02,,Pro,35,0,0,True,False,False,False,annual,True,0,Company_465,EdTech,US,2023-07-17,event,4.0,284.1333333333333,3.0,4.0,5.0,4.333333333333333,38.8,0
S-d1dbf7,A-3b37d9,2023-12-02,,Pro,28,0,0,True,False,False,False,monthly,True,0,Company_384,FinTech,US,2023-01-27,event,2.0,29.866666666666667,0.0,2.0,5.0,4.5,36.0,1
S-e57fb8,A-96e141,2023-10-14,,Enterprise,40,0,0,True,False,False,False,monthly,True,0,Company_134,DevTools,UK,2023-08-12,partner,5.0,82.13333333333334,1.0,5.0,5.0,4.333333333333333,32.8,0
S-b71cfb,A-9123ac,2024-05-10,,Enterprise,15,0,0,True,False,True,False,monthly,True,0,Company_219,Cybersecurity,DE,2023-06-20,organic,2.0,122.76666666666667,0.0,2.0,6.0,4.2,38.833333333333336,1
